variant,Q1,Q2,L1,L2,L3,T,N,M,trials,arrival_dist,n_completed,throughput,turnaround_mean,waiting_mean,response_mean,turnaround_p95,waiting_p95,makespan,context_switches
A,10,16,20,30,50,0,500,100.0,100,uniform,500.0,0.001979054402382489,168695.9188047436,168190.29440474362,12402.868144743596,251493.1099815933,250564.16671977862,252812.41298856243,6622.36
A,10,8,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169944.6269647436,169439.0025647436,6165.1991847435975,251868.69789150968,250919.98081481457,252812.41298856243,9735.54
A,6,8,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170167.2577647436,169661.63336474358,3425.4066847435975,252087.67302773296,251138.89169222803,252812.41298856243,26077.06
A,10,8,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169841.82278474362,169336.1983847436,8162.7708647435975,251846.56776901375,250903.50604138034,252812.41298856243,9605.19
A,6,16,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170152.8085847436,169647.1841847436,3498.3943447435972,252069.66314531118,251120.95535668917,252812.41298856243,25806.67
A,10,16,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169797.6620047436,169292.0376047436,10129.810664743598,251844.55028968965,250903.63064867654,252812.41298856243,9469.42
A,10,16,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169659.78854474358,169154.1641447436,6163.814304743598,251816.58119951544,250877.1053256396,252812.41298856243,9726.44
A,6,32,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170003.4005047436,169497.7761047436,3497.7956847435976,252005.2830209506,251060.05315537154,252812.41298856243,24525.71
A,10,32,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169524.8440047436,169019.21960474362,12403.565344743598,251763.3144525782,250826.822199374,252812.41298856243,9394.43
A,10,32,20,30,50,0,500,100.0,100,uniform,500.0,0.001979054402382489,169862.8330247436,169357.2086247436,6180.3281447435975,251849.3651360162,250905.70222843453,252812.41298856243,9242.27
A,10,32,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,170007.5564047436,169501.9320047436,4305.3281447435975,251864.95384608008,250915.26215492893,252812.41298856243,9242.58
A,6,48,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170070.6782047436,169565.0538047436,3497.3125447435973,252058.63317701052,251109.77819797493,252812.41298856243,24463.55
A,10,48,20,30,50,0,500,100.0,100,uniform,500.0,0.001979054402382489,169862.8330247436,169357.2086247436,6180.3281447435975,251849.3651360162,250905.70222843453,252812.41298856243,9242.27
A,10,48,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169456.7775447436,168951.15314474358,12402.250624743598,251760.36541746912,250820.31588182,252812.41298856243,9383.5
A,16,8,20,30,50,0,500,100.0,100,uniform,500.0,0.001979054402382489,168708.01738474358,168202.3929847436,9687.307584743598,251519.00048163245,250586.51181358277,252812.41298856243,6749.08
A,10,48,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,170007.5564047436,169501.9320047436,4305.3281447435975,251864.95384608008,250915.26215492893,252812.41298856243,9242.58
A,10,8,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170153.5018847436,169647.8774847436,5039.807904743598,252081.54698055866,251133.00270070083,252812.41298856243,25827.76
A,16,8,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169646.7137447436,169141.0893447436,7196.716244743598,251797.8263278833,250859.26029854984,252812.41298856243,9927.92
A,16,16,20,30,50,0,500,100.0,100,uniform,500.0,0.001979054402382489,168693.9108047436,168188.28640474362,10667.912284743597,251515.05568115244,250582.4622363496,252812.41298856243,6667.65
A,16,8,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169893.10044474358,169387.47604474358,7092.061344743597,251841.99312388946,250896.9964517468,252812.41298856243,9679.23
A,10,16,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170137.5802047436,169631.95580474357,6165.308304743597,252084.1813721612,251135.63778377138,252812.41298856243,25557.01
A,16,16,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169600.63054474362,169095.0061447436,8176.412584743597,251792.0112907003,250847.64479033242,252812.41298856243,9794.59
A,10,32,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170032.5534047436,169526.92900474358,6164.8627047435975,251983.83821817357,251038.38167210016,252812.41298856243,24279.57
A,16,16,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169669.7051847436,169164.08078474356,8267.406384743597,251783.99036049764,250843.42564391083,252812.41298856243,9799.29
A,16,32,20,30,50,0,500,100.0,100,uniform,500.0,0.001979054402382489,169665.7130047436,169160.0886047436,6209.439204743598,251774.47562517133,250826.69588505256,252812.41298856243,9568.97
A,16,32,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169611.7812447436,169106.15684474361,10110.635524743597,251771.21763642252,250828.7304401557,252812.41298856243,9529.12
A,16,32,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169922.73084474358,169417.1064447436,5778.188104743598,251842.35754797288,250899.2541221812,252812.41298856243,9320.4
A,10,48,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170092.00554474362,169586.3811447436,6164.238544743598,252044.69150872648,251096.0887950705,252812.41298856243,24217.56
A,16,48,20,50,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169527.9033647436,169022.27896474357,12016.271364743598,251798.4947058751,250857.57244753774,252812.41298856243,9268.3
A,16,48,20,30,50,0,500,100.0,100,uniform,500.0,0.001979054402382489,169665.7130047436,169160.0886047436,6209.439204743598,251774.47562517133,250826.69588505256,252812.41298856243,9568.97
A,16,48,40,30,30,0,500,100.0,100,uniform,500.0,0.001979054402382489,169922.73084474358,169417.1064447436,5778.188104743598,251842.35754797288,250899.2541221812,252812.41298856243,9320.4
A,16,8,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170138.8807047436,169633.25630474358,5431.522944743597,252083.83493023436,251135.66463351075,252812.41298856243,25573.85
A,16,16,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170139.23940474362,169633.6150047436,6735.788564743598,252077.6869664424,251128.53648343976,252812.41298856243,25178.72
A,16,32,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170006.7797847436,169501.1553847436,8267.922184743597,251984.89490824295,251040.13126497515,252812.41298856243,24043.13
A,16,48,40,50,10,0,500,100.0,100,uniform,500.0,0.001979054402382489,170072.70870474362,169567.0843047436,8268.150804743596,252041.6887114978,251094.07030775427,252812.41298856243,23980.83
